,STOP_ID,LATITUDE,STOP_NAME,LONGITUDE,TICKETZONE,ROUTEUSSP,geometry_x,location_id,Sensor Name,sensor_latitude,sensor_longitude,sensor_geometry,Hour,Value
7566,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,5,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),12,1535.3666666666666
7567,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,5,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),13,1572.8666666666666
7568,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,5,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),14,1353.2333333333333
7569,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,5,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),15,1366.0333333333333
7570,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,5,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),16,1464.9666666666667
7571,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,5,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),17,1387.0666666666666
7572,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,5,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),18,1138.6
7573,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,5,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),19,984.1333333333333
7574,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,5,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),20,429.46666666666664
7575,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,5,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),21,633.1
7576,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,5,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),22,652.3666666666667
7577,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,5,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),23,145.2
7578,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,6,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),0,55.833333333333336
7579,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,6,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),1,26.833333333333332
7580,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,6,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),2,22.5
7581,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,6,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),3,26.533333333333335
7582,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,6,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),4,26.266666666666666
7583,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,6,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),5,48.233333333333334
7584,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,6,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),6,150.86666666666667
7585,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,6,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),7,296.8666666666667
7586,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,6,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),8,608.3666666666667
7587,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,6,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),9,646.7333333333333
7588,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,6,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),10,918.1
7589,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,6,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),11,1090.2
7590,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,6,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),12,1535.3666666666666
7591,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,6,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),13,1572.8666666666666
7592,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,6,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),14,1353.2333333333333
7593,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,6,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),15,1366.0333333333333
7594,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,6,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),16,1464.9666666666667
7595,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,6,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),17,1387.0666666666666
7596,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,6,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),18,1138.6
7597,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,6,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),19,984.1333333333333
7598,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,6,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),20,429.46666666666664
7599,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,6,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),21,633.1
7600,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,6,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),22,652.3666666666667
7601,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,6,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),23,145.2
7602,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,64,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),0,55.833333333333336
7603,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,64,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),1,26.833333333333332
7604,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,64,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),2,22.5
7605,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,64,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),3,26.533333333333335
7606,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,64,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),4,26.266666666666666
7607,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,64,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),5,48.233333333333334
7608,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,64,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),6,150.86666666666667
7609,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,64,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),7,296.8666666666667
7610,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,64,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),8,608.3666666666667
7611,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,64,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),9,646.7333333333333
7612,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,64,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),10,918.1
7613,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,64,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),11,1090.2
7614,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,64,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),12,1535.3666666666666
7615,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,64,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),13,1572.8666666666666
7616,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,64,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),14,1353.2333333333333
7617,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,64,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),15,1366.0333333333333
7618,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,64,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),16,1464.9666666666667
7619,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,64,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),17,1387.0666666666666
7620,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,64,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),18,1138.6
7621,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,64,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),19,984.1333333333333
7622,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,64,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),20,429.46666666666664
7623,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,64,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),21,633.1
7624,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,64,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),22,652.3666666666667
7625,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,64,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),23,145.2
7626,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,67,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),0,55.833333333333336
7627,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,67,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),1,26.833333333333332
7628,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,67,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),2,22.5
7629,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,67,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),3,26.533333333333335
7630,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,67,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),4,26.266666666666666
7631,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,67,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),5,48.233333333333334
7632,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,67,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),6,150.86666666666667
7633,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,67,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),7,296.8666666666667
7634,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,67,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),8,608.3666666666667
7635,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,67,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),9,646.7333333333333
7636,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,67,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),10,918.1
7637,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,67,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),11,1090.2
7638,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,67,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),12,1535.3666666666666
7639,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,67,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),13,1572.8666666666666
7640,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,67,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),14,1353.2333333333333
7641,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,67,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),15,1366.0333333333333
7642,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,67,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),16,1464.9666666666667
7643,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,67,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),17,1387.0666666666666
7644,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,67,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),18,1138.6
7645,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,67,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),19,984.1333333333333
7646,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,67,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),20,429.46666666666664
7647,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,67,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),21,633.1
7648,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,67,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),22,652.3666666666667
7649,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,67,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),23,145.2
7650,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,72,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),0,55.833333333333336
7651,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,72,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),1,26.833333333333332
7652,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,72,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),2,22.5
7653,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,72,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),3,26.533333333333335
7654,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,72,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),4,26.266666666666666
7655,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,72,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),5,48.233333333333334
7656,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,72,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),6,150.86666666666667
7657,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,72,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),7,296.8666666666667
7658,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,72,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),8,608.3666666666667
7659,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,72,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),9,646.7333333333333
7660,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,72,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),10,918.1
7661,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,72,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),11,1090.2
7662,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,72,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),12,1535.3666666666666
7663,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,72,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),13,1572.8666666666666
7664,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,72,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),14,1353.2333333333333
7665,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,72,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),15,1366.0333333333333
7666,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,72,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),16,1464.9666666666667
7667,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,72,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),17,1387.0666666666666
7668,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,72,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),18,1138.6
7669,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,72,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),19,984.1333333333333
7670,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,72,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),20,429.46666666666664
7671,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,72,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),21,633.1
7672,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,72,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),22,652.3666666666667
7673,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,72,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),23,145.2
7674,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,16,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),0,55.833333333333336
7675,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,16,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),1,26.833333333333332
7676,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,16,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),2,22.5
7677,19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,16,POINT (321408.97712439345 5811702.054952457),28.0,The Arts Centre,-37.82129925,144.96879309,POINT (321224.2049107648 5812068.256958995),3,26.533333333333335
