id,host_id,host_name,neighbourhood,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,name,rating,number_of_bedrooms,number_of_beds,number_of_baths,suburb,price_class,Longitude,Latitude,geometry,nearby_stops
655555320629401344,99665423,Isabel,Melbourne,Entire home/apt,441,2,14,2023-01-02,0.98,1,0,13,Rental unit in Southbank,4.57,2,2,1.0,Southbank,expensive,144.96276,-37.82265,POINT (320696.41866663913 5811906.802747007),"""115-Casino East/Queens Bridge St (Southbank)"", ""2-Flinders Lane/Market St (Melbourne City)"", ""2-Melbourne Aquarium/Flinders St (Melbourne City)"", ""18-Grant St/Sturt St (Southbank)"", ""1-Flinders St/Queens Bridge St (Melbourne City)"", ""3-Market St/Flinders St (Melbourne City)"", ""115-Casino/Southbank/Queens Bridge St (Southbank)"", ""116-City Rd/Kings Way (Southbank)"", ""17-Arts Precinct/Sturt St (Southbank)"", ""4-Elizabeth St/Flinders St (Melbourne City)"""
31992632,239870065,Isabella,Melbourne,Entire home/apt,428,4,24,2020-03-14,0.43,1,0,0,Rental unit in Melbourne,4.96,1,2,1.0,Melbourne,expensive,144.95298,-37.81454,POINT (319815.83714024513 5812787.916907342),"""3-William St/Bourke St (Melbourne City)"", ""1-Spencer St/La Trobe St (Melbourne City)"", ""120-Lonsdale St/Spencer St (Melbourne City)"", ""122-Southern Cross Railway Station/Spencer St (Melbourne City)"", ""119-Spencer St/La Trobe St (Melbourne City)"", ""3-William St/La Trobe St (Melbourne City)"", ""119-La Trobe St/Spencer St (Melbourne City)"", ""2-King St/La Trobe St (Melbourne City)"", ""1-Spencer St/Bourke St (Melbourne City)"", ""7-Flagstaff Railway Station/William St (Melbourne City)"", ""5-Bourke St/William St (Melbourne City)"""
53800080,54942603,Tim,Melbourne,Entire home/apt,425,2,94,2023-08-26,4.57,1,298,56,Rental unit in Melbourne,4.95,2,2,1.0,Melbourne,expensive,144.973358,-37.814732,POINT (321610.2136778747 5812805.727507947),"""8-Spring St/Flinders St (Melbourne City)"", ""9-Spring St/Bourke St (Melbourne City)"", ""7-Exhibition St/Collins St (Melbourne City)"", ""9-Lansdowne St/Wellington Pde (Melbourne City)"", ""7A-William Barak Bridge/Melbourne Park (Melbourne City)"", ""10-Parliament Railway Station/Macarthur St (East Melbourne)"", ""9-Lansdowne St/Wellington Pde (East Melbourne)"", ""6-Russell St/Flinders St (Melbourne City)"", ""8-Spring St/Collins St (Melbourne City)"", ""7-Russell St/Bourke St (Melbourne City)"", ""0-Bourke St/Spring St (Melbourne City)"""
717136136193158656,24629278,Evan,Melbourne,Entire home/apt,410,3,3,2023-04-06,0.38,1,235,3,Rental unit in Melbourne,4.0,3,3,1.0,Melbourne,expensive,144.97118,-37.80902,POINT (321404.715425684 5813435.403036485),"""9-Victoria St/La Trobe St (Melbourne City)"", ""11-Melbourne Museum/Nicholson St (Fitzroy)"", ""9-Spring St/Bourke St (Melbourne City)"", ""7-Russell St/La Trobe St (Melbourne City)"", ""12-St Vincents Plaza/Victoria Pde (Fitzroy)"", ""8-Exhibition St/La Trobe St (Melbourne City)"", ""10-Nicholson St/Victoria Pde (East Melbourne)"", ""10-Nicholson St/Victoria Pde (Carlton)"", ""12-St Vincents Plaza/Victoria Pde (East Melbourne)"", ""10-Albert St/Nicholson St (East Melbourne)"", ""10-Parliament Railway Station/Macarthur St (East Melbourne)"", ""9-La Trobe St/Victoria St (Melbourne City)"", ""11-Albert St/Gisborne St (East Melbourne)"", ""10-Albert St/Nicholson St (Fitzroy)"", ""7-Russell St/Bourke St (Melbourne City)"", ""0-Bourke St/Spring St (Melbourne City)"""
739392311894876160,483906299,Aspire,Melbourne,Entire home/apt,409,1,21,2023-07-04,2.16,3,364,21,Serviced apartment in Melbourne,4.71,1,1,1.0,Melbourne,expensive,144.953996542328,-37.8132921,POINT (319902.2924476163 5812928.35230243),"""3-William St/Bourke St (Melbourne City)"", ""4-Queen St/La Trobe St (Melbourne City)"", ""1-Spencer St/La Trobe St (Melbourne City)"", ""120-Lonsdale St/Spencer St (Melbourne City)"", ""8-Franklin St/Peel St (Melbourne City)"", ""119-Spencer St/La Trobe St (Melbourne City)"", ""3-William St/La Trobe St (Melbourne City)"", ""119-La Trobe St/Spencer St (Melbourne City)"", ""2-King St/La Trobe St (Melbourne City)"", ""1-Spencer St/Bourke St (Melbourne City)"", ""8-Franklin St/William St (Melbourne City)"", ""7-Flagstaff Railway Station/William St (Melbourne City)"", ""5-Bourke St/William St (Melbourne City)"""
19001525,3047169,Erika & Chris,Melbourne,Entire home/apt,409,2,79,2023-07-14,1.11,1,272,30,Townhouse in Richmond,4.9,3,4,1.0,East Melbourne,expensive,144.99021,-37.81359,POINT (323090.992901862 5812964.50221088),"""19-North Richmond Railway Station/Victoria St (Abbotsford)"", ""19-North Richmond Railway Station/Victoria St (Richmond)"", ""14-Punt Rd/Wellington Pde (Melbourne City)"", ""13-Simpson St/Wellington Pde (East Melbourne)"", ""14-Punt Rd/Bridge Rd (Richmond)"", ""18-Hoddle St/Victoria Pde (Collingwood)"""
40352829,18249538,Joanna,Melbourne,Entire home/apt,407,2,3,2023-04-02,0.07,1,8,1,Condo in East Melbourne,5.0,1,1,1.0,Southbank,expensive,144.968161647929,-37.8271508666346,POINT (321182.74991520785 5811417.716229279),"""20-Kings Way/Sturt St (Southbank)"", ""18-Grant St/Sturt St (Southbank)"", ""19-Shrine of Remembrance/St Kilda Rd (Melbourne City)"", ""17-Grant St-Police Memorial/St Kilda Rd (Southbank)"", ""118-Sturt St/Kings Way (Southbank)"", ""19-Miles St/Sturt St (Southbank)"", ""17-Arts Precinct/Sturt St (Southbank)"", ""117-York St/Kings Way (South Melbourne)"""
11971652,279001183,MadeComfy,Melbourne,Entire home/apt,404,1,136,2023-08-13,1.51,250,339,10,Rental unit in Melbourne,4.55,2,2,1.0,Melbourne,expensive,144.96141,-37.81894,POINT (320568.6028307717 5812315.894698879),"""3-William St/Bourke St (Melbourne City)"", ""1-Flinders Street Railway Station/Elizabeth St (Melbourne City)"", ""5-Elizabeth St/Collins St (Melbourne City)"", ""3-William St/Collins St (Melbourne City)"", ""5-Swanston St/Flinders St (Melbourne City)"", ""115-Casino East/Queens Bridge St (Southbank)"", ""2-Flinders Lane/Market St (Melbourne City)"", ""3-William St/Flinders Lane (Melbourne City)"", ""2-Melbourne Aquarium/Flinders St (Melbourne City)"", ""3-Market St/Flinders St (Melbourne City)"", ""1-Flinders St/Queens Bridge St (Melbourne City)"", ""115-Casino/Southbank/Queens Bridge St (Southbank)"", ""5-Bourke St/William St (Melbourne City)"", ""4-Collins St/William St (Melbourne City)"", ""4-Queen St/Bourke St (Melbourne City)"", ""2-Collins St/Elizabeth St (Melbourne City)"", ""4-Elizabeth St/Flinders St (Melbourne City)"""
5194806,760849,Boutique Stays Accommodation Group,Melbourne,Entire home/apt,402,5,10,2022-04-20,0.12,73,270,0,Rental unit in East Melbourne,4.8,2,2,1.0,East Melbourne,expensive,144.97803,-37.81742,POINT (322027.9535121061 5812516.363960696),"""8-Spring St/Flinders St (Melbourne City)"", ""9-Lansdowne St/Wellington Pde (Melbourne City)"", ""7A-William Barak Bridge/Melbourne Park (Melbourne City)"", ""9-Lansdowne St/Wellington Pde (East Melbourne)"", ""7B-Rod Laver Arena/MCG Gates 1-3 (Melbourne City)"", ""10-Jolimont Rd/Wellington Pde (East Melbourne)"""
53868017,387672157,AnCal Super Hosts,Melbourne,Entire home/apt,401,3,25,2023-08-05,1.21,10,179,13,Rental unit in Melbourne,4.6,2,2,1.0,Melbourne,expensive,144.95347,-37.81393,POINT (319857.48986023106 5812856.551516807),"""3-William St/Bourke St (Melbourne City)"", ""1-Spencer St/La Trobe St (Melbourne City)"", ""120-Lonsdale St/Spencer St (Melbourne City)"", ""122-Southern Cross Railway Station/Spencer St (Melbourne City)"", ""119-Spencer St/La Trobe St (Melbourne City)"", ""3-William St/La Trobe St (Melbourne City)"", ""119-La Trobe St/Spencer St (Melbourne City)"", ""2-King St/La Trobe St (Melbourne City)"", ""1-Spencer St/Bourke St (Melbourne City)"", ""8-Franklin St/William St (Melbourne City)"", ""7-Flagstaff Railway Station/William St (Melbourne City)"", ""5-Bourke St/William St (Melbourne City)"""
775596361515375104,490395144,Milos,Melbourne,Entire home/apt,401,1,34,2023-08-28,3.78,1,184,34,Rental unit in Southbank,4.97,2,3,1.0,Southbank,expensive,144.9626463,-37.8243289,POINT (320690.47467120015 5811720.283113771),"""115-Casino East/Queens Bridge St (Southbank)"", ""18-Grant St/Sturt St (Southbank)"", ""115-Casino/Southbank/Queens Bridge St (Southbank)"", ""116-City Rd/Kings Way (Southbank)"", ""17-Arts Precinct/Sturt St (Southbank)"""
23005834,30316484,Annemarie,Melbourne,Entire home/apt,400,3,7,2018-11-17,0.1,2,19,0,Rental unit in Melbourne,4.86,2,2,1.0,Carlton,expensive,144.96221,-37.80629,POINT (320608.4031278874 5813721.152897444),"""7-Queen Victoria Market/Elizabeth St (Melbourne City)"", ""3-Lincoln Square/Swanston St (Carlton)"", ""8-Melbourne Central Station/Swanston St (Melbourne City)"", ""4-Queensberry St/Swanston St (Carlton)"", ""6-Swanston St/La Trobe St (Melbourne City)"", ""7-Russell St/La Trobe St (Melbourne City)"", ""5-Melbourne Central Station/Elizabeth St (Melbourne City)"", ""5-Elizabeth St/La Trobe St (Melbourne City)"", ""7-RMIT University/Swanston St (Melbourne City)"""
30195314,162451513,Tom,Melbourne,Entire home/apt,400,1,3,2019-01-17,0.05,1,56,0,Rental unit in Melbourne,3.67,2,3,1.0,Melbourne,expensive,144.96739,-37.80938,POINT (321071.91906162567 5813388.202516196),"""9-Victoria St/La Trobe St (Melbourne City)"", ""8-Melbourne Central Station/Swanston St (Melbourne City)"", ""6-Swanston St/La Trobe St (Melbourne City)"", ""7-Russell St/La Trobe St (Melbourne City)"", ""8-Exhibition St/La Trobe St (Melbourne City)"", ""10-Albert St/Nicholson St (East Melbourne)"", ""9-La Trobe St/Victoria St (Melbourne City)"", ""10-Bourke Street Mall/Swanston St (Melbourne City)"", ""10-Albert St/Nicholson St (Fitzroy)"", ""6-Swanston St/Bourke St (Melbourne City)"", ""7-Russell St/Bourke St (Melbourne City)"", ""7-RMIT University/Swanston St (Melbourne City)"""
616294368974850048,456735033,Gary,Melbourne,Entire home/apt,399,1,4,2022-06-26,0.25,2,126,0,Boat in Docklands,4.25,1,2,1.0,Docklands,expensive,144.94226,-37.8145,POINT (318872.0349796715 5812771.620996403),"""D10-New Quay Prom/Docklands Dr (Docklands)"", ""D10-NewQuay Prom/Docklands Dr (Docklands)"", ""D3-Stadium Precinct/Harbour Esp (Docklands)"", ""D1-Stadium Precinct/La Trobe St (Docklands)"", ""D2-CentralPier/Harbour Esp (Docklands)"", ""D11-Waterfront City/Docklands Dr (Docklands)"", ""D2-Central Pier/Harbour Esp (Docklands)"""
25489123,189846182,Wrap,Melbourne,Entire home/apt,396,7,55,2023-07-23,0.94,2,353,12,Serviced apartment in Southbank,4.51,2,2,1.0,Southbank,expensive,144.96358,-37.82348,POINT (320770.6051759069 5811816.274862634),"""115-Casino East/Queens Bridge St (Southbank)"", ""18-Grant St/Sturt St (Southbank)"", ""1-Flinders St/Queens Bridge St (Melbourne City)"", ""115-Casino/Southbank/Queens Bridge St (Southbank)"", ""116-City Rd/Kings Way (Southbank)"", ""17-Arts Precinct/Sturt St (Southbank)"""
719091200682591488,19869469,Holly,Melbourne,Entire home/apt,395,1,9,2023-02-25,1.01,1,89,9,Rental unit in North Melbourne,4.89,2,2,1.0,North Melbourne,expensive,144.94702,-37.79798,POINT (319250.7867700596 5814614.00415529),"""18-Erskine St/Abbotsford St (North Melbourne)"", ""17-Molesworth St/Abbotsford St (North Melbourne)"", ""16-Haines St/Abbotsford St (North Melbourne)"", ""19-Abbotsford St Interchange/Abbotsford St (North Melbourne)"", ""15-Arden St/Abbotsford St (North Melbourne)"", ""15-Murphy St/Flemington Rd (North Melbourne)"", ""16-Harker St/Flemington Rd (Parkville)"", ""18-Chapman St/Abbotsford St (North Melbourne)"", ""17-Canning St/Abbotsford St (North Melbourne)"", ""16-Harker St/Flemington Rd (North Melbourne)"", ""19-Royal Childrens Hospital/Flemington Rd (North Melbourne)"""
23418107,22867359,Angela,Melbourne,Entire home/apt,390,4,16,2023-04-11,0.24,1,10,6,Rental unit in South Yarra,4.8,3,3,1.0,Southbank,expensive,144.98664,-37.82918,POINT (322814.0083685093 5811227.776998012),
695279537090169344,62327309,Yvette,Melbourne,Entire home/apt,390,3,20,2023-04-15,1.59,1,0,18,Serviced apartment in Southbank,4.8,2,3,1.0,Southbank,expensive,144.9596778,-37.826641,POINT (320434.79177367105 5811458.013512247),"""126-City Rd/Clarendon St (South Melbourne)"", ""127-York St/Clarendon St (South Melbourne)"", ""125-Port Junction/79 Whiteman St (Southbank)"", ""124A-Casino/MCEC/Clarendon St (Southbank)"", ""116-City Rd/Kings Way (Southbank)"", ""125-Clarendon St/Whiteman St (Southbank)"", ""117-York St/Kings Way (South Melbourne)"""
46694190,212549416,Richard,Melbourne,Entire home/apt,386,3,69,2023-08-22,2.09,1,122,28,Rental unit in Melbourne,4.9,3,4,1.0,Melbourne,expensive,144.97202,-37.81425,POINT (321491.26628608606 5812856.656804378),"""8-Spring St/Flinders St (Melbourne City)"", ""9-Spring St/Bourke St (Melbourne City)"", ""7-Exhibition St/Collins St (Melbourne City)"", ""9-Lansdowne St/Wellington Pde (Melbourne City)"", ""11-City Square/Swanston St (Melbourne City)"", ""10-Parliament Railway Station/Macarthur St (East Melbourne)"", ""9-Lansdowne St/Wellington Pde (East Melbourne)"", ""6-Russell St/Flinders St (Melbourne City)"", ""8-Spring St/Collins St (Melbourne City)"", ""7-Russell St/Bourke St (Melbourne City)"", ""0-Bourke St/Spring St (Melbourne City)"""
30233375,226594420,Oaks,Melbourne,Entire home/apt,382,1,37,2023-04-26,0.68,2,348,11,Serviced apartment in Southbank,4.43,2,2,1.0,Southbank,expensive,144.9659,-37.82206,POINT (320971.38262953877 5811978.297123721),"""1-Flinders Street Railway Station/Elizabeth St (Melbourne City)"", ""13-Federation Square/Swanston St (Melbourne City)"", ""115-Casino East/Queens Bridge St (Southbank)"", ""5-Swanston St/Flinders St (Melbourne City)"", ""18-Grant St/Sturt St (Southbank)"", ""3-Market St/Flinders St (Melbourne City)"", ""1-Flinders St/Queens Bridge St (Melbourne City)"", ""115-Casino/Southbank/Queens Bridge St (Southbank)"", ""17-Grant St-Police Memorial/St Kilda Rd (Southbank)"", ""14-Arts Precinct/St Kilda Rd (Southbank)"", ""17-Arts Precinct/Sturt St (Southbank)"", ""4-Elizabeth St/Flinders St (Melbourne City)"""
43089692,342850329,Quest Docklands,Melbourne,Entire home/apt,370,1,7,2023-02-10,0.41,5,179,1,Serviced apartment in Docklands,4.14,1,1,1.0,Docklands,expensive,144.94673,-37.81739,POINT (319272.5883620827 5812459.5869883355),"""D16-Harbour Esp/Collins St (Docklands)"", ""D3-Stadium Precinct/Harbour Esp (Docklands)"", ""D1-Stadium Precinct/La Trobe St (Docklands)"", ""D15-Batman's Hill/Collins St (Docklands)"", ""D2-CentralPier/Harbour Esp (Docklands)"", ""D17-Merchant St/Collins St (Docklands)"", ""D2-Central Pier/Harbour Esp (Docklands)"", ""D4-Docklands Park/Harbour Esp (Docklands)"""
780201197125619072,163554327,Steven,Melbourne,Entire home/apt,370,1,7,2023-02-11,0.86,11,79,7,Rental unit in Melbourne,4.71,2,2,1.0,Melbourne,expensive,144.9662652,-37.8102205,POINT (320974.9242839755 5813292.780486838),"""9-Victoria St/La Trobe St (Melbourne City)"", ""8-Melbourne Central Station/Swanston St (Melbourne City)"", ""6-Swanston St/La Trobe St (Melbourne City)"", ""3-Bourke Street Mall/Elizabeth St (Melbourne City)"", ""5-Elizabeth St/Bourke St (Melbourne City)"", ""8-Exhibition St/La Trobe St (Melbourne City)"", ""7-Russell St/La Trobe St (Melbourne City)"", ""5-Melbourne Central Station/Elizabeth St (Melbourne City)"", ""5-Elizabeth St/La Trobe St (Melbourne City)"", ""10-Bourke Street Mall/Swanston St (Melbourne City)"", ""6-Swanston St/Bourke St (Melbourne City)"", ""7-Russell St/Bourke St (Melbourne City)"", ""7-RMIT University/Swanston St (Melbourne City)"""
17926291,2058617,Stay With Style,Melbourne,Entire home/apt,367,4,34,2022-11-09,0.45,7,346,1,Rental unit in Melbourne,4.38,2,2,1.0,Melbourne,expensive,144.96864,-37.81431,POINT (321193.8623739142 5812843.533703229),"""13-Federation Square/Swanston St (Melbourne City)"", ""5-Elizabeth St/Collins St (Melbourne City)"", ""5-Swanston St/Flinders St (Melbourne City)"", ""9-Spring St/Bourke St (Melbourne City)"", ""3-Bourke Street Mall/Elizabeth St (Melbourne City)"", ""5-Elizabeth St/Bourke St (Melbourne City)"", ""7-Exhibition St/Collins St (Melbourne City)"", ""11-City Square/Swanston St (Melbourne City)"", ""6-Melbourne Town Hall/Collins St (Melbourne City)"", ""6-Russell St/Flinders St (Melbourne City)"", ""10-Bourke Street Mall/Swanston St (Melbourne City)"", ""8-Spring St/Collins St (Melbourne City)"", ""6-Swanston St/Bourke St (Melbourne City)"", ""7-Russell St/Bourke St (Melbourne City)"", ""2-Collins St/Elizabeth St (Melbourne City)"""
36849193,105280981,Ben,Melbourne,Entire home/apt,366,1,28,2023-08-17,0.65,3,341,14,Rental unit in Melbourne,4.14,2,2,1.0,Melbourne,expensive,144.95647,-37.8202,POINT (320136.8098388498 5812166.574574484),"""124-Batman Park/Spencer St (Melbourne City)"", ""4-Collins St/William St (Melbourne City)"", ""1-Spencer St/Bourke St (Melbourne City)"", ""D6-Victoria Police Centre/Flinders St (Southbank)"", ""1-Spencer St/Flinders St (Melbourne City)"", ""3-William St/Bourke St (Melbourne City)"", ""3-William St/Flinders Lane (Melbourne City)"", ""D14-Southern Cross Station/Collins St (Docklands)"", ""3-William St/Collins St (Melbourne City)"", ""115-Casino East/Queens Bridge St (Southbank)"", ""D5-South Wharf/Wurundjeri Way (Docklands)"", ""2-Flinders Lane/Market St (Melbourne City)"", ""122-Southern Cross Railway Station/Spencer St (Melbourne City)"", ""3-Market St/Flinders St (Melbourne City)"", ""115-Casino/Southbank/Queens Bridge St (Southbank)"", ""124A-Casino/MCEC/Clarendon St (Southbank)"", ""1-Spencer St/Collins St (Melbourne City)"", ""2-Melbourne Aquarium/Flinders St (Melbourne City)"", ""1-Flinders St/Queens Bridge St (Melbourne City)"", ""D6-Flinders Street West/Flinders St (Docklands)"""
48705240,1118587,Susan,Melbourne,Entire home/apt,365,2,40,2023-08-11,1.4,1,104,10,Loft in Docklands,5.0,1,1,1.0,Melbourne,expensive,144.955482336515,-37.818845423031,POINT (320046.58019397146 5812314.984401189),"""120-Lonsdale St/Spencer St (Melbourne City)"", ""D15-Batman's Hill/Collins St (Docklands)"", ""124-Batman Park/Spencer St (Melbourne City)"", ""4-Collins St/William St (Melbourne City)"", ""1-Spencer St/Bourke St (Melbourne City)"", ""D6-Victoria Police Centre/Flinders St (Southbank)"", ""1-Spencer St/Flinders St (Melbourne City)"", ""3-William St/Bourke St (Melbourne City)"", ""3-William St/Flinders Lane (Melbourne City)"", ""D14-Southern Cross Station/Collins St (Docklands)"", ""3-William St/Collins St (Melbourne City)"", ""2-Flinders Lane/Market St (Melbourne City)"", ""122-Southern Cross Railway Station/Spencer St (Melbourne City)"", ""124A-Casino/MCEC/Clarendon St (Southbank)"", ""1-Spencer St/Collins St (Melbourne City)"", ""5-Bourke St/William St (Melbourne City)"", ""2-Melbourne Aquarium/Flinders St (Melbourne City)"", ""1-Flinders St/Queens Bridge St (Melbourne City)"", ""D6-Flinders Street West/Flinders St (Docklands)"""
623669839039952000,158737884,Michael,Melbourne,Entire home/apt,361,7,6,2022-11-15,0.4,2,10,2,Serviced apartment in Melbourne,5.0,1,2,1.0,Melbourne,expensive,144.964437607955,-37.816966181887,POINT (320830.33986775985 5812540.73424321),"""5-Swanston St/Flinders St (Melbourne City)"", ""4-Collins St/William St (Melbourne City)"", ""2-Collins St/Elizabeth St (Melbourne City)"", ""3-William St/Flinders Lane (Melbourne City)"", ""3-Bourke Street Mall/Elizabeth St (Melbourne City)"", ""6-Melbourne Town Hall/Collins St (Melbourne City)"", ""6-Swanston St/Bourke St (Melbourne City)"", ""1-Flinders Street Railway Station/Elizabeth St (Melbourne City)"", ""5-Elizabeth St/Collins St (Melbourne City)"", ""3-William St/Collins St (Melbourne City)"", ""2-Flinders Lane/Market St (Melbourne City)"", ""5-Elizabeth St/Bourke St (Melbourne City)"", ""3-Market St/Flinders St (Melbourne City)"", ""4-Queen St/Bourke St (Melbourne City)"", ""4-Elizabeth St/Flinders St (Melbourne City)"", ""13-Federation Square/Swanston St (Melbourne City)"", ""1-Flinders St/Queens Bridge St (Melbourne City)"", ""11-City Square/Swanston St (Melbourne City)"", ""10-Bourke Street Mall/Swanston St (Melbourne City)"""
720419258691345792,419999843,Clare,Melbourne,Entire home/apt,360,1,5,2023-03-30,0.51,1,361,5,Rental unit in Melbourne,4.4,1,1,1.0,South Yarra - West,expensive,144.98128,-37.84702,POINT (322385.0564307802 5809237.954783063),"""27-Punt Rd/Commercial Rd (South Yarra)"", ""27-Lorne St/St Kilda Rd (Melbourne City)"", ""28-Punt Rd/High St (Windsor)"", ""27-High St/St Kilda Rd (South Melbourne)"", ""28-Punt Rd/High St (Prahran)"", ""26-Alfred Hospital/Commercial Rd (Prahran)"", ""25-Commercial Rd/St Kilda Rd (South Melbourne)"", ""26-Beatrice St/St Kilda Rd (Melbourne City)"", ""26-Alfred Hospital/Commercial Rd (South Yarra)"", ""25-Commercial Rd/St Kilda Rd (Melbourne City)"", ""26-Moubray St/St Kilda Rd (South Melbourne)"", ""27-Punt Rd/Commercial Rd (Prahran)"""
39778873,184910986,Zus,Melbourne,Entire home/apt,359,1,12,2023-01-03,0.28,6,335,1,Serviced apartment in Docklands,4.67,Studio,2,1.0,Docklands,expensive,144.94089,-37.8202,POINT (318765.374441614 5812136.453867507),"""D18-Bourke St/Collins St (Docklands)"", ""D17-Merchant St/Collins St (Docklands)"""
36886393,277254043,Tara,Melbourne,Hotel room,356,1,4,2022-09-27,0.08,1,0,1,Boutique hotel in Melbourne,4.25,1,1,1.0,Melbourne,expensive,144.96143,-37.81692,POINT (320565.47121531266 5812540.084902545),"""5-Swanston St/Flinders St (Melbourne City)"", ""4-Collins St/William St (Melbourne City)"", ""2-Collins St/Elizabeth St (Melbourne City)"", ""3-William St/Flinders Lane (Melbourne City)"", ""3-William St/Bourke St (Melbourne City)"", ""3-Bourke Street Mall/Elizabeth St (Melbourne City)"", ""6-Melbourne Town Hall/Collins St (Melbourne City)"", ""1-Flinders Street Railway Station/Elizabeth St (Melbourne City)"", ""5-Elizabeth St/Collins St (Melbourne City)"", ""3-William St/Collins St (Melbourne City)"", ""2-Flinders Lane/Market St (Melbourne City)"", ""5-Elizabeth St/Bourke St (Melbourne City)"", ""3-Market St/Flinders St (Melbourne City)"", ""4-Queen St/Bourke St (Melbourne City)"", ""5-Bourke St/William St (Melbourne City)"", ""4-Elizabeth St/Flinders St (Melbourne City)"", ""2-Melbourne Aquarium/Flinders St (Melbourne City)"", ""1-Flinders St/Queens Bridge St (Melbourne City)"", ""11-City Square/Swanston St (Melbourne City)"""
43073129,342469120,Punthill,Melbourne,Entire home/apt,356,1,8,2023-08-18,0.44,8,344,7,Serviced apartment in Melbourne,4.88,1,2,1.0,Melbourne,expensive,144.9633,-37.81708,POINT (320730.47275049216 5812525.9213195015),"""5-Swanston St/Flinders St (Melbourne City)"", ""4-Collins St/William St (Melbourne City)"", ""2-Collins St/Elizabeth St (Melbourne City)"", ""3-William St/Flinders Lane (Melbourne City)"", ""3-William St/Bourke St (Melbourne City)"", ""3-Bourke Street Mall/Elizabeth St (Melbourne City)"", ""6-Melbourne Town Hall/Collins St (Melbourne City)"", ""6-Swanston St/Bourke St (Melbourne City)"", ""1-Flinders Street Railway Station/Elizabeth St (Melbourne City)"", ""5-Elizabeth St/Collins St (Melbourne City)"", ""3-William St/Collins St (Melbourne City)"", ""2-Flinders Lane/Market St (Melbourne City)"", ""5-Elizabeth St/Bourke St (Melbourne City)"", ""3-Market St/Flinders St (Melbourne City)"", ""4-Queen St/Bourke St (Melbourne City)"", ""5-Bourke St/William St (Melbourne City)"", ""4-Elizabeth St/Flinders St (Melbourne City)"", ""13-Federation Square/Swanston St (Melbourne City)"", ""1-Flinders St/Queens Bridge St (Melbourne City)"", ""11-City Square/Swanston St (Melbourne City)"", ""10-Bourke Street Mall/Swanston St (Melbourne City)"""
18692830,10190138,Tony,Melbourne,Entire home/apt,352,1,22,2023-06-03,0.29,66,233,5,Rental unit in Southbank,4.73,2,6,1.0,Southbank,expensive,144.956176757812,-37.8265075683594,POINT (320126.31442998967 5811466.081567342),"""126-City Rd/Clarendon St (South Melbourne)"", ""125A-Southbank Tram Depot/Light Rail (South Melbourne)"", ""126-City Rd/Light Rail (South Melbourne)"", ""125-Port Junction/79 Whiteman St (Southbank)"", ""124A-Casino/MCEC/Clarendon St (Southbank)"", ""116-City Rd/Kings Way (Southbank)"", ""125-Clarendon St/Whiteman St (Southbank)"""
43079461,342850329,Quest Docklands,Melbourne,Entire home/apt,350,1,13,2023-03-04,0.4,5,177,4,Rental unit in Docklands,4.08,1,1,1.0,Docklands,expensive,144.94864,-37.81921,POINT (319445.1587474422 5812261.322331319),"""D16-Harbour Esp/Collins St (Docklands)"", ""D5-South Wharf/Wurundjeri Way (Docklands)"", ""D3-Stadium Precinct/Harbour Esp (Docklands)"", ""122-Southern Cross Railway Station/Spencer St (Melbourne City)"", ""D15-Batman's Hill/Collins St (Docklands)"", ""D17-Merchant St/Collins St (Docklands)"", ""1-Spencer St/Bourke St (Melbourne City)"", ""D6-Victoria Police Centre/Flinders St (Southbank)"", ""D14-Southern Cross Station/Collins St (Docklands)"", ""D4-Docklands Park/Harbour Esp (Docklands)"""
32483579,8724303,Amelia,Melbourne,Entire home/apt,350,14,119,2023-04-02,2.16,2,0,1,Rental unit in Melbourne,4.87,2,2,1.0,Melbourne,expensive,144.96187,-37.81043,POINT (320588.491083418 5813261.100450579),"""7-Queen Victoria Market/Elizabeth St (Melbourne City)"", ""4-Queen St/La Trobe St (Melbourne City)"", ""8-Melbourne Central Station/Swanston St (Melbourne City)"", ""6-Swanston St/La Trobe St (Melbourne City)"", ""3-Bourke Street Mall/Elizabeth St (Melbourne City)"", ""5-Elizabeth St/Bourke St (Melbourne City)"", ""7-Russell St/La Trobe St (Melbourne City)"", ""3-William St/La Trobe St (Melbourne City)"", ""5-Melbourne Central Station/Elizabeth St (Melbourne City)"", ""5-Elizabeth St/La Trobe St (Melbourne City)"", ""10-Bourke Street Mall/Swanston St (Melbourne City)"", ""6-Swanston St/Bourke St (Melbourne City)"", ""7-RMIT University/Swanston St (Melbourne City)"""
815378011493671040,5700697,Cara,Melbourne,Entire home/apt,350,3,10,2023-08-21,1.52,2,327,10,Townhouse in Carlton,4.7,3,3,1.0,Carlton,expensive,144.96905,-37.79839,POINT (321191.5539427195 5814610.895712815),"""112-Lygon St/Elgin St (Carlton)"", ""1-Melbourne University/Swanston St (Carlton)"", ""113-Lytton St/Lygon St (Carlton)"""
