id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
785285298039539136,Rental unit in Southbank · ★4.21 · 2 bedrooms · 2 beds · 1 bath,412803321,Fresh Onn,,Melbourne,-37.82475821854694,144.96396423389518,Entire home/apt,128,2,14,2023-08-14,1.69,80,66,14,
785391165495911542,Home in Brunswick West · 1 bedroom · 1 bed · 1 shared bath,491840152,Pheodor,,Moreland,-37.77128190494034,144.94710548420676,Private room,49,1,0,,,1,81,0,
782781021197845399,Home in Brunswick · ★4.50 · 2 bedrooms · 3 beds · 1 bath,157873105,Aaron,,Moreland,-37.77328,144.96548,Entire home/apt,135,2,16,2023-08-20,2.10,50,82,16,
787233690160742874,Home in Epping · 3 bedrooms · 3 beds · 2.5 baths,7878262,Amal,,Whittlesea,-37.6232,145.00298,Entire home/apt,230,4,0,,,1,339,0,
785615159906431302,Home in Selby · ★4.83 · 2 bedrooms · 2 beds · 1 bath,3929223,Lauren,,Yarra Ranges,-37.91278,145.37446,Entire home/apt,190,3,6,2023-07-18,0.72,2,85,6,
787248471928887065,Home in Frankston · ★5.0 · 1 bedroom · 1 bed · 1 private bath,69991812,Bethany,,Frankston,-38.14392,145.13018,Private room,122,1,5,2023-07-30,0.61,1,92,5,
782796424386208255,Rental unit in Docklands · ★5.0 · 2 bedrooms · 4 beds · 2 baths,200909382,Steve And Janet,,Melbourne,-37.81997,144.93923,Entire home/apt,314,2,5,2023-03-13,0.62,45,10,5,
782804033919151346,Rental unit in East Melbourne · ★4.88 · 3 bedrooms · 4 beds · 3 baths,354885434,Quickstay,,Melbourne,-37.81631,144.97831,Entire home/apt,363,3,24,2023-08-25,3.20,24,129,24,
782804692176512655,Home in Kalkallo · 4 bedrooms · 4 beds · 3.5 baths,491599370,Kamia,,Hume,-37.5292,144.96118,Entire home/apt,350,2,2,2023-07-04,0.37,1,351,2,
785646041012951085,Home in Brunswick · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,51676052,Kreisha,,Moreland,-37.7744415,144.9561675,Entire home/apt,277,3,6,2023-07-17,0.83,1,90,6,
782831264251285628,Home in Brunswick East · ★4.75 · 1 bedroom · 1 bed · 4 shared baths,90729398,Flexistayz,,Moreland,-37.77451,144.9765,Private room,54,7,4,2023-05-19,0.49,327,130,4,
787285575810664255,Rental unit in Southbank · ★4.48 · 2 bedrooms · 2 beds · 2 baths,439614306,Myka,,Melbourne,-37.82404042580937,144.96413052378134,Entire home/apt,156,2,27,2023-08-19,3.32,50,40,27,
785656388954529556,Home in Blackburn · 3 bedrooms · 3 beds · 2.5 baths,170476366,Jay,,Whitehorse,-37.8186193,145.1435512,Entire home/apt,252,2,1,2023-04-01,0.19,3,166,1,
787343467764447001,Home in Warrandyte · ★4.76 · 4 bedrooms · 4 beds · 3 baths,439614306,Myka,,Manningham,-37.7398,145.21861,Entire home/apt,300,3,17,2023-08-21,2.02,50,81,17,
782870125582180930,Home in Brunswick East · 1 bedroom · 1 bed · 4 shared baths,90729398,Flexistayz,,Moreland,-37.77449,144.97636,Private room,54,7,1,2023-06-29,0.43,327,149,1,
782875592026431398,Home in Brunswick East · 1 bedroom · 1 bed · 4 shared baths,90729398,Flexistayz,,Moreland,-37.77428,144.9763,Private room,54,7,2,2023-06-26,0.52,327,124,2,
785709762987395712,Rental unit in Docklands · ★4.86 · 2 bedrooms · 2 beds · 2 baths,104431444,James,,Melbourne,-37.8196989,144.9481318,Entire home/apt,171,2,14,2023-08-28,1.71,47,151,14,
782878843749838240,Rental unit in Glen Waverley · ★4.60 · 2 bedrooms · 2 beds · 2 baths,526140891,AirKeeper,,Monash,-37.87895,145.16392,Entire home/apt,176,2,5,2023-07-13,1.35,36,341,5,
782881359883279817,Home in Brunswick East · 1 bedroom · 1 bed · 4 shared baths,90729398,Flexistayz,,Moreland,-37.77452,144.97651,Private room,54,7,0,,,327,149,0,
782890182782474296,Home in Brunswick East · 1 bedroom · 1 bed · 4 shared baths,90729398,Flexistayz,,Moreland,-37.77421,144.97777,Private room,54,7,2,2023-04-10,0.38,327,149,2,
787428204217194310,Hotel in Dandenong · 2 bedrooms · 2 beds · 3 shared baths,492094969,Emad,,Greater Dandenong,-37.98652,145.21277,Private room,470,1,1,2023-01-03,0.12,7,324,1,
787435600182825642,Rental unit in Balaclava · ★4.56 · 1 bedroom · 1 bed · 1 bath,38258338,Dee,,Port Phillip,-37.87237037346704,144.9963740631938,Entire home/apt,123,2,9,2023-08-13,1.09,1,72,9,
785734462916403311,Serviced apartment in Carlton · ★4.14 · 2 bedrooms · 3 beds · 1 bath,108083073,Urban Stays,,Yarra,-37.79797,144.975,Entire home/apt,239,3,7,2023-07-11,1.09,9,98,7,
787447182010846938,Rental unit in Richmond · ★4.71 · 2 bedrooms · 2 beds · 1 bath,26760699,Emily,,Yarra,-37.819687880590415,144.99437908799382,Entire home/apt,371,2,7,2023-05-28,1.13,1,88,7,
785742083031343115,Rental unit in Frankston · ★4.53 · 1 bedroom · 2 beds · 1 bath,169782510,Salman,,Frankston,-38.1413,145.12277,Entire home/apt,153,1,15,2023-07-31,1.80,1,173,15,
787451189648265398,Rental unit in Melbourne · 1 bedroom · 1 bed · 1 bath,33259173,Simon,,Port Phillip,-37.859867705728725,144.97643062698364,Entire home/apt,164,2,2,2023-04-02,0.25,1,89,2,
787462173447730187,Hotel in Dandenong · 2 bedrooms · 3 beds · 2 baths,492094969,Emad,,Greater Dandenong,-37.98651,145.21126,Private room,305,1,1,2023-01-02,0.12,7,365,1,
782913580286728943,Rental unit in St Kilda · ★4.68 · 2 bedrooms · 2 beds · 1 bath,431039793,Yudo,,Port Phillip,-37.8651392,144.9769524,Entire home/apt,122,2,19,2023-08-16,2.58,49,301,19,
789679310659296872,Home in Keilor Downs · 1 bedroom · 1 bed · 1 private bath,492224811,Dongdong,,Brimbank,-37.72461,144.79596,Private room,170,1,1,2023-06-13,0.36,6,361,1,
785746857389412323,Home in Murrumbeena · ★4.80 · 2 bedrooms · 3 beds · 1 bath,526140891,AirKeeper,,Glen Eira,-37.899887,145.0741261,Entire home/apt,141,2,10,2023-08-12,1.26,36,0,10,
785764962756144386,Rental unit in Brunswick East · ★5.0 · 1 bedroom · 1 bed · 1 bath,13467912,Jordan,,Moreland,-37.776938,144.9706495,Entire home/apt,120,2,5,2023-04-24,0.66,1,42,5,
789687733984524057,Rental unit in Carlton · ★4.85 · 3 bedrooms · 3 beds · 2 baths,484085713,Ji,,Melbourne,-37.8066731,144.9618316,Entire home/apt,214,1,60,2023-08-31,7.14,23,114,60,
789961767717920090,Dome in Diggers Rest · ★4.50 · 1 bedroom · 1 bed · 1.5 baths,382929044,Vanessa,,Melton,-37.64782,144.67875,Entire home/apt,200,1,4,2023-05-21,0.50,4,365,4,
787477886209774686,Rental unit in Melbourne · ★4.70 · 2 bedrooms · 4 beds · 1 bath,197826452,Tim,,Melbourne,-37.81220199555043,144.97010091534423,Entire home/apt,181,2,20,2023-08-19,2.37,1,282,20,
787482264789686727,Rental unit in Melbourne · 1 bedroom · 1 bed · 2 baths,252741018,Rae,,Port Phillip,-37.858685,144.983243,Entire home/apt,220,3,0,,,1,0,0,
785771594445056713,Home in Black Rock · 2 bedrooms · 2 beds · 2 baths,24243550,Clifford,,Bayside,-37.96704,145.01543,Entire home/apt,350,14,0,,,2,0,0,
787531941627287681,Rental unit in Kensington · ★4.14 · 1 bedroom · 1 bed · 1 bath,279001183,MadeComfy,,Melbourne,-37.7887964,144.9322278,Entire home/apt,156,1,7,2023-05-01,0.90,250,3,7,
785819790006301239,Home in North Melbourne · 1 bedroom · 2 beds · 1 bath,39911766,Hugo,,Melbourne,-37.803789680996594,144.95257903902163,Entire home/apt,200,3,0,,,1,0,0,
787532691194282885,Home in Point Cook · ★4.0 · 1 bedroom · 1 bed · 1 private bath,131856897,Pimal,,Wyndham,-37.89055,144.72012,Private room,50,1,6,2023-07-17,0.76,1,28,6,
789997506199058297,Home in Thornbury · ★4.88 · 3 bedrooms · 3 beds · 2.5 baths,150636,Anna,,Darebin,-37.74993800189199,144.98523734185105,Entire home/apt,360,2,17,2023-09-01,2.79,1,87,17,
789998399519309729,Home in Highpoint City · ★4.64 · 1 bedroom · 1 bed · 1 shared bath,398678290,Ong,,Moonee Valley,-37.777722194911256,144.9005276709795,Private room,53,1,14,2023-08-26,1.69,8,335,14,
790005467643369070,Rental unit in Richmond · ★4.79 · 2 bedrooms · 2 beds · 2 baths,383654,John,,Yarra,-37.82425955932199,144.99109330906376,Entire home/apt,327,1,14,2023-07-29,2.26,4,339,14,
785829037746219470,Rental unit in Docklands · ★4.91 · 1 bedroom · 1 bed · 1 bath,306371578,Ming & Zhi,,Melbourne,-37.82012598910231,144.9539044413353,Entire home/apt,93,1,45,2023-08-20,5.49,16,140,45,
785860806329583273,Hotel in Dandenong · 1 bedroom · 3 beds · 1 shared bath,492094969,Emad,,Greater Dandenong,-37.98712039999999,145.212322,Private room,207,1,2,2023-01-20,0.26,7,363,2,
785865416122250562,Rental unit in Abbotsford · ★4.89 · 1 bedroom · 1 bed · 1 bath,22630928,Next Level,,Yarra,-37.811096046179784,145.01253621093218,Entire home/apt,140,5,9,2023-08-05,1.28,62,244,9,
785880013251426747,Rental unit in St Kilda · 1 bedroom · 1 bed · 1 bath,67176661,Joanne,,Port Phillip,-37.8641843,144.9783294,Entire home/apt,150,3,1,2023-04-03,0.19,1,0,1,
790020841447065923,Rental unit in Windsor · ★4.80 · 1 bedroom · 1 bed · 1 bath,22630928,Next Level,,Port Phillip,-37.85057890173696,144.98308641794048,Entire home/apt,152,5,5,2023-08-12,0.79,62,241,5,
790091259457973634,Hostel in Carlton · ★4.0 · 1 bedroom · 4 beds · 1 shared bath,467682789,Sena,,Melbourne,-37.80469160336896,144.96800704041698,Shared room,50,30,4,2023-04-04,0.52,11,278,4,
785910343271211756,Rental unit in Richmond · ★4.79 · 3 bedrooms · 3 beds · 2 baths,446080599,Bedspoke,,Yarra,-37.8265946,145.0081976,Entire home/apt,286,1,29,2023-08-31,3.52,77,349,29,
785960047484123696,Rental unit in Docklands · 2 bedrooms · 2 beds · 1 bath,104601167,Jennifer,,Melbourne,-37.818500293711494,144.94718331666994,Entire home/apt,259,3,1,2023-04-02,0.19,1,347,1,
790146725957150530,Townhouse in Preston · ★5.0 · 3 bedrooms · 5 beds · 2 shared baths,322966207,Dora,,Darebin,-37.746451365265884,145.00673728039303,Private room,55,3,5,2023-08-08,0.62,5,85,5,
790171796801009837,Rental unit in Yarraville · 2 bedrooms · 2 beds · 2 baths,17788059,Andrew,,Maribyrnong,-37.82271633258968,144.88349676340874,Entire home/apt,300,2,1,2023-04-02,0.19,2,359,1,
785974458103763200,Rental unit in Melbourne · 2 bedrooms · 3 beds · 1 bath,492111794,Quinnie,,Melbourne,-37.8096064,144.9601271,Entire home/apt,239,2,2,2023-01-26,0.26,2,225,2,
790177083354275793,Home in Officer · 1 bedroom · 1 bed · 1 private bath,221676534,Jill,,Cardinia,-38.07654,145.43274,Private room,150,1,0,,,1,365,0,
790184938069009031,Townhouse in Preston · ★4.80 · 3 bedrooms · 5 beds · 2 baths,322966207,Dora,,Darebin,-37.748133665616734,145.006707757995,Private room,81,4,5,2023-03-23,0.62,5,85,5,
792380390888074941,Rental unit in Richmond · 1 bedroom · 2 beds · 1 bath,189827,Dianne,,Yarra,-37.823572397931066,144.9903898306885,Entire home/apt,286,1,0,,,1,90,0,
787641806090178706,Rental unit in Melbourne · ★4.71 · 2 bedrooms · 4 beds · 2 baths,254627785,Kathy,,Port Phillip,-37.85127658250756,144.97916185015833,Entire home/apt,153,1,24,2023-08-25,2.87,11,186,24,
792384981351356436,Home in Sunshine North · ★4.80 · 3 bedrooms · 3 beds · 1.5 baths,322028244,Bertie,,Brimbank,-37.76793,144.84306,Entire home/apt,170,7,5,2023-07-20,0.99,1,249,5,
787664330482688285,Condo in Southbank · ★4.75 · 1 bedroom · 1 bed · 1.5 baths,492028846,Mehran,,Melbourne,-37.82622300586377,144.95895758271217,Entire home/apt,117,1,52,2023-09-02,6.47,1,337,52,
792398622312954675,Home in Tarneit · 1 bedroom · 1 bed · 1 shared bath,493277940,Amarpreet Singh,,Wyndham,-37.8353471,144.6484128,Private room,63,1,0,,,1,90,0,
787754123370130640,Rental unit in Melbourne · ★4.33 · 1 bedroom · 1 bed · 1 shared bath,319493162,City,,Melbourne,-37.81293085618384,144.95429573617525,Private room,112,1,3,2023-02-21,0.41,7,365,3,
787787739320093935,Rental unit in Southbank · ★4.62 · 1 bedroom · 2 beds · 1 bath,193368830,Justin,,Melbourne,-37.8261356,144.9628643,Entire home/apt,113,2,26,2023-08-09,3.17,52,57,26,
790319524099058783,Rental unit in Melbourne · 1 bedroom · 1 bed · 1 bath,138649185,Apac,,Melbourne,-37.81188328497565,144.9685481286402,Entire home/apt,260,6,0,,,34,363,0,
792400963210331239,Rental unit in Brunswick East · 2 bedrooms · 2 beds · 1.5 baths,107073774,Isabelle,,Moreland,-37.77567362362277,144.97641569476568,Entire home/apt,160,7,0,,,2,0,0,
790339938680636515,Rental unit in South Melbourne · ★4.75 · 1 bedroom · 1 bed · 1 shared bath,27391181,Kunal,,Port Phillip,-37.834570325385286,144.97023607766835,Private room,80,1,4,2023-06-11,0.48,2,82,4,
790341770615560991,Rental unit in Melbourne · 2 bedrooms · 2 beds · 2 baths,290250033,LaVie,,Melbourne,-37.807859,144.960611,Entire home/apt,202,1,1,2023-01-26,0.13,19,55,1,
792407814565151710,Rental unit in Melbourne · ★4.60 · 3 bedrooms · 6 beds · 2 baths,216205533,Luke,,Melbourne,-37.80604367929712,144.9627271827058,Entire home/apt,299,1,20,2023-08-20,2.45,2,152,20,
787916432812321531,Hotel in Dandenong · 1 bedroom · 1 bed · 1 private bath,492094969,Emad,,Greater Dandenong,-37.98712039999999,145.212322,Private room,226,1,2,2023-03-11,0.24,7,361,2,
792433840172366648,Rental unit in Richmond · ★4.94 · 1 bedroom · 1 bed · 1 bath,31051867,Kate,,Yarra,-37.8174263,144.9973078,Entire home/apt,182,1,51,2023-08-28,6.68,1,21,51,
792459129540232932,Home in Bundoora · 4 bedrooms · 4 beds · 4.5 baths,478308659,Lakhbir,,Whittlesea,-37.68456,145.0926,Entire home/apt,494,2,0,,,2,88,0,
792459195367359848,Rental unit in Melbourne · ★4.88 · 1 bedroom · 2 beds · 1 bath,474804117,Angela,,Melbourne,-37.8150137,144.9538694,Entire home/apt,124,2,32,2023-08-12,3.86,10,83,32,
790345920189345496,Barn in Chum Creek · ★4.96 · 1 bedroom · 1 bed · 1 bath,67812348,Daniel,,Yarra Ranges,-37.601796803978736,145.4893792153442,Entire home/apt,223,1,78,2023-09-04,9.51,1,166,78,
792465082103386244,Guesthouse in Northcote · ★5.0 · 1 bedroom · 1 bed · 1 bath,2180690,Bec,,Darebin,-37.77571,144.99094,Entire home/apt,107,2,45,2023-09-04,5.79,1,60,45,
790353561555818137,Rental unit in Port Melbourne · ★4.67 · 1 bedroom · 1 bed · 1 bath,492804415,Nik,,Port Phillip,-37.8399218,144.9388584,Entire home/apt,189,2,3,2023-01-26,0.38,1,0,3,
787938825508490558,Home in Carlton · 1 bedroom · 1 bed · 7.5 shared baths,90729398,Flexistayz,,Melbourne,-37.79676965677306,144.9730373283165,Private room,58,7,2,2023-07-04,0.45,327,90,2,
792484319134745036,Condo in Williamstown · ★4.81 · 2 bedrooms · 3 beds · 1 bath,160004102,Vaquay,,Hobsons Bay,-37.8671349,144.888122,Entire home/apt,140,1,16,2023-08-19,2.03,33,332,16,
792532264908608456,Rental unit in Albert Park · ★5.0 · 2 bedrooms · 2 beds · 1 bath,2136236,Gary,,Port Phillip,-37.83912224508039,144.95663913472413,Entire home/apt,163,2,4,2023-09-03,0.52,34,337,4,
787980831505384105,Rental unit in Northcote · 1 bedroom · 1 bed · 1 bath,126381483,Madeline,,Darebin,-37.77760911054108,145.01331127335672,Entire home/apt,100,1,0,,,1,0,0,
787989591868705866,Rental unit in Fairfield · ★4.83 · 1 bedroom · 1 bed · 1 bath,841235,Imogen Wells,,Yarra,-37.78466289935222,145.01743886506986,Entire home/apt,127,3,18,2023-08-28,2.18,1,145,18,
790367329947862869,Rental unit in Brunswick East · ★4.60 · 1 bedroom · 1 bed · 1 shared bath,487358866,Laura,,Moreland,-37.766986839288364,144.97155779247902,Private room,85,5,5,2023-07-11,0.60,6,171,5,
792545751697747284,Home in Mulgrave · ★New · 6 bedrooms · 5 beds · 2 baths,407085325,Cozy,,Monash,-37.92715672080177,145.15309428979685,Entire home/apt,223,2,0,,,9,171,0,
787999292846758319,Rental unit in South Yarra · 2 bedrooms · 1 bed · 1 shared bath,492458145,Ruben,,Stonnington,-37.838128418930786,144.99765270567872,Private room,125,1,1,2022-12-30,0.12,1,0,1,
788016109516687474,Rental unit in Southbank · ★4.43 · 2 bedrooms · 2 beds · 1 bath,104431444,James,,Melbourne,-37.8236674,144.9631638,Entire home/apt,144,2,14,2023-07-24,1.67,47,149,14,
792649878002277677,Rental unit in Box Hill · ★4.64 · 1 bedroom · 1 bed · 1 bath,439614306,Myka,,Whitehorse,-37.81896,145.11943,Entire home/apt,110,2,11,2023-08-27,2.41,50,315,11,
788032126661686133,Rental unit in South Yarra · ★4.80 · 2 bedrooms · 2 beds · 2 baths,67533786,Tricia,,Stonnington,-37.8376688,144.9941046,Entire home/apt,189,2,5,2023-06-19,0.60,60,2,5,
788051824862966398,Rental unit in Southbank · ★4.80 · 2 bedrooms · 2 beds · 2 baths,484194452,The Hopkins Group And Cosmo,,Melbourne,-37.82413337929831,144.96047830332222,Entire home/apt,221,2,10,2023-08-27,1.51,15,96,10,
792884149964290044,Rental unit in Melbourne · ★4.81 · 2 bedrooms · 2 beds · 2 baths,306371578,Ming & Zhi,,Port Phillip,-37.851849680467076,144.98074063465174,Entire home/apt,132,1,26,2023-08-16,3.47,16,165,26,
790416610380243680,Rental unit in Carlton · ★4.88 · 2 bedrooms · 3 beds · 1 bath,476853041,Son,,Melbourne,-37.8032867,144.96398,Entire home/apt,149,2,32,2023-08-27,3.87,1,49,32,
792904330184324822,Home in Pakenham · 3 bedrooms · 4 beds · 2 baths,488908407,Kai,,Cardinia,-38.0773,145.49276,Entire home/apt,300,14,0,,,2,277,0,
788077044841825859,Rental unit in Melbourne · ★4.81 · 2 bedrooms · 3 beds · 2 baths,394805238,Vincent,,Melbourne,-37.8144961937943,144.95277912645875,Entire home/apt,218,1,62,2023-09-03,7.35,26,85,62,
792911107423106332,Home in West Melbourne · ★5.0 · 3 bedrooms · 4 beds · 1.5 baths,29432800,Annette,,Melbourne,-37.80703988926794,144.94497399823678,Entire home/apt,372,3,16,2023-08-21,2.50,1,139,16,
788128221104747619,Guesthouse in Skye · ★4.94 · 2 bedrooms · 2 beds · 1 bath,338923370,Melissa,,Frankston,-38.11922,145.22823,Entire home/apt,120,2,17,2023-08-27,2.49,2,348,17,
792936788458999238,Rental unit in Southbank · ★4.69 · 3 bedrooms · 3 beds · 2 baths,431039793,Yudo,,Melbourne,-37.82713495444683,144.95905753764208,Entire home/apt,276,2,26,2023-08-26,3.33,49,284,26,
788177557046168926,Home in Werribee · 3 bedrooms · 5 beds · 1.5 baths,383874350,Pavan,,Wyndham,-37.89532,144.65963,Entire home/apt,288,2,2,2023-07-21,0.71,1,0,2,
793003456674811238,Rental unit in Southbank · ★3.89 · 2 bedrooms · 3 beds · 2 baths,490412553,Rest Collection,,Melbourne,-37.828516460651535,144.9579014486124,Entire home/apt,151,2,9,2023-07-21,1.34,19,129,9,
793083759578170235,Guesthouse in Caulfield Junction · 1 bedroom · 1 bed · 1 bath,372496881,Helena,,Glen Eira,-37.871692997772534,145.02381239548347,Entire home/apt,220,2,0,,,2,365,0,
788217213230855628,Farm stay in East Warburton · ★4.77 · 4 bedrooms · 1 bed · 2 baths,123561903,Nan,,Yarra Ranges,-37.73917,145.74594,Entire home/apt,800,1,13,2023-08-13,1.57,1,359,13,
793154198592717872,Rental unit in Southbank · ★4.92 · 1 bedroom · 1 bed · 1 private bath,334374796,Mehran,,Melbourne,-37.82778172680254,144.96696424066283,Private room,120,5,13,2023-07-18,1.61,1,30,13,
788262654312493951,Rental unit in Brunswick East · ★4.70 · 2 bedrooms · 2 beds · 2 baths,279001183,MadeComfy,,Moreland,-37.76692,144.97541,Entire home/apt,185,1,20,2023-08-20,2.55,250,277,20,
788314072756408047,Rental unit in Southbank · 2 bedrooms · 2 beds · 2 baths,279001183,MadeComfy,,Melbourne,-37.82554288990371,144.95871891136292,Entire home/apt,187,1,2,2023-06-03,0.24,250,309,2,
790493588474251182,Rental unit in Southbank · ★4.27 · 2 bedrooms · 2 beds · 2 baths,44986459,Shivali,,Melbourne,-37.82477559929946,144.9645627676742,Entire home/apt,263,1,15,2023-04-03,1.91,1,0,15,
793275180295835827,Rental unit in Southbank · ★4.79 · 2 bedrooms · 2 beds · 2 baths,408899596,Clover,,Melbourne,-37.8261356,144.9628643,Entire home/apt,154,2,19,2023-08-27,2.44,1,48,19,
790504147841878616,Rental unit in Melbourne · ★4.92 · 1 bedroom · 2 beds · 1 bath,381530759,Ace,,Melbourne,-37.808779435815715,144.96121731032437,Entire home/apt,127,1,39,2023-08-20,4.78,4,298,39,
790649080878186008,Home in Richmond · 3 bedrooms · 4 beds · 2.5 baths,17634490,Kim,,Yarra,-37.82187121948782,144.99866808725932,Entire home/apt,644,4,1,2023-06-13,0.35,38,329,1,
788489683927549290,Rental unit in Melbourne · ★4.79 · 2 bedrooms · 2 beds · 1 bath,446080599,Bedspoke,,Melbourne,-37.8141942,144.9521662,Entire home/apt,173,1,19,2023-08-21,2.38,77,326,19,
793359011053437277,Home in Keilor Downs · 1 bedroom · 1 bed · 1 shared bath,492224811,Dongdong,,Brimbank,-37.7237,144.79515,Private room,130,1,2,2023-01-22,0.26,6,358,2,
788490970694118728,Rental unit in Melbourne · ★4.79 · 1 bedroom · 1 bed · 1 bath,446080599,Bedspoke,,Melbourne,-37.8141942,144.9521662,Entire home/apt,131,1,24,2023-08-29,2.91,77,326,24,
793591754544675504,Rental unit in Elwood · 2 bedrooms · 1 bed · 1 bath,493534901,Jill,,Port Phillip,-37.877442346226196,144.9819767043984,Entire home/apt,350,1,0,,,1,358,0,
788543637985290489,Rental unit in Brunswick · ★4.75 · 2 bedrooms · 2 beds · 2 baths,449835757,The Weekend Escape,,Moreland,-37.768299,144.964445,Entire home/apt,372,3,4,2023-04-08,0.53,12,0,4,
788680351480915250,Rental unit in Melbourne · ★4.86 · 3 bedrooms · 3 beds · 2 baths,111344911,Leon,,Melbourne,-37.814564,144.9522856,Entire home/apt,374,2,37,2023-08-21,4.63,37,62,37,
788737549806180983,Home in Heidelberg Heights · ★4.83 · 4 bedrooms · 4 beds · 3 baths,2416733,Hulya,,Banyule,-37.75075,145.04782,Entire home/apt,295,2,29,2023-08-20,3.48,1,128,29,
788752054778752052,Rental unit in Melbourne · ★4.63 · 2 bedrooms · 4 beds · 2 baths,491971846,Mr P'S,,Melbourne,-37.81663,144.95309,Entire home/apt,191,2,38,2023-08-26,4.63,9,52,38,
790710190964114869,Home in Burwood East · ★4.20 · 4 bedrooms · 4 beds · 2.5 baths,407085325,Cozy,,Whitehorse,-37.847031150757545,145.13691544532776,Entire home/apt,393,1,5,2023-07-05,0.61,9,73,5,
790734126358275298,Rental unit in Melbourne · ★4.78 · 1 bedroom · 1 bed · 1 bath,462153111,Cozycozy,,Melbourne,-37.810719893785034,144.95924848994676,Entire home/apt,155,2,37,2023-08-28,4.59,12,36,37,
790734750799409370,Rental unit in South Melbourne · ★5.0 · 1 bedroom · 1 bed · 1 bath,9766127,David And Valerie,,Port Phillip,-37.834905,144.969992,Entire home/apt,188,2,10,2023-08-01,1.33,1,186,10,
790747160023912546,Rental unit in Melbourne · ★4.88 · 2 bedrooms · 3 beds · 1 bath,213904987,Matthew,,Melbourne,-37.8088893,144.9625546,Entire home/apt,250,2,8,2023-06-25,1.02,1,0,8,
790781496684428339,Rental unit in North Melbourne · ★5.0 · 1 bedroom · 1 bed · 1 bath,5326590,Anastasia,,Melbourne,-37.800799,144.95534,Entire home/apt,163,2,16,2023-07-07,2.31,4,14,16,
790781789384113525,Rental unit in Fitzroy North · ★5.0 · 2 bedrooms · 3 beds · 1 bath,1214396,Sarah,,Yarra,-37.7915839,144.9764231,Entire home/apt,296,2,16,2023-08-14,2.14,1,163,16,
790787819634659872,Villa in Yarraville · ★4.38 · 2 bedrooms · 2 beds · 1 bath,123992521,Helen,,Maribyrnong,-37.82207742218303,144.88482777517208,Entire home/apt,188,3,8,2023-07-25,0.98,3,356,8,
793699081395078560,Rental unit in Docklands · ★4.77 · 2 bedrooms · 3 beds · 2 baths,111344911,Leon,,Melbourne,-37.8156528,144.9382439,Entire home/apt,150,2,26,2023-08-28,3.45,37,61,26,
793699735097155383,Guesthouse in Cockatoo · ★4.87 · 1 bedroom · 1 bed · 1 bath,270450463,Tanya,,Cardinia,-37.92237,145.50611,Entire home/apt,180,1,15,2023-07-16,2.34,1,21,15,
790800874153264078,Home in Williams Landing · ★4.65 · 1 bedroom · 1 bed · 1 private bath,137927116,Hongping,,Wyndham,-37.86345,144.73371,Private room,65,2,17,2023-08-31,2.03,3,365,17,
788808096858039898,Rental unit in Melbourne · ★4.90 · 2 bedrooms · 2 beds · 1.5 baths,61890771,Jeremy,,Melbourne,-37.8087388,144.9614417,Entire home/apt,165,2,21,2023-08-28,3.48,1,90,21,
793719213013933510,Home in Carlton · ★4.60 · 3 bedrooms · 3 beds · 1 bath,493559188,Jackie,,Melbourne,-37.800908,144.972974,Entire home/apt,275,5,5,2023-07-01,0.72,1,89,5,
788872056782722926,Home in Keysborough · 1 bedroom · 1 bed · 1 shared bath,447367565,Susanna,,Greater Dandenong,-38.00515,145.16337,Private room,85,1,2,2023-03-07,0.27,4,235,2,
790836011710410669,Rental unit in South Yarra · ★5.0 · 2 bedrooms · 2 beds · 1 bath,49375203,Greg,,Stonnington,-37.8362694,144.9934128,Entire home/apt,179,3,3,2023-09-02,0.50,2,238,3,
793797388102276453,Rental unit in Port Melbourne · ★4.87 · 2 bedrooms · 2 beds · 2 baths,125086120,Holly,,Port Phillip,-37.84048,144.9390971,Entire home/apt,188,1,30,2023-08-29,3.64,7,322,30,
790839406913284798,Home in South Yarra · ★5.0 · 3 bedrooms · 3 beds · 2 baths,166845922,Fiona,,Stonnington,-37.83636,144.98847,Entire home/apt,504,3,5,2023-08-08,0.66,3,218,5,
790877373887588786,Rental unit in Docklands · ★5.0 · 1 bedroom · 1 bed · 1 bath,200027684,Joanne,,Melbourne,-37.820493968426554,144.9435553671517,Entire home/apt,150,3,11,2023-08-15,1.42,1,91,11,
788917345598877242,Home in Wheelers Hill · ★4.43 · 4 bedrooms · 4 beds · 3.5 baths,492584974,Sam,,Monash,-37.91229,145.1905,Entire home/apt,199,3,14,2023-08-20,1.70,1,19,14,
793872998750551247,Rental unit in South Yarra · ★4.71 · 2 bedrooms · 2 beds · 1 bath,493580044,Albert,,Stonnington,-37.838127167375724,144.9956841208585,Entire home/apt,1580,2,41,2023-07-01,5.23,1,0,41,
789263763408481240,Home in Malvern East · 2 bedrooms · 2 beds · 1.5 baths,416925698,Sharm,,Stonnington,-37.87937780000001,145.0793388,Entire home/apt,158,30,0,,,1,152,0,
789383499552466172,Townhouse in Preston · ★4.80 · 3 bedrooms · 2 beds · 2 baths,322966207,Dora,,Darebin,-37.74779434232223,145.00820557673106,Private room,71,3,5,2023-04-23,0.65,5,85,5,
