"OPERATIONAL","55 Rialto Towers, 525 Collins St, Melbourne VIC 3000, Australia","https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png","#FF9E67","https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet","Vue de monde","list(height = 1078, html_attributions = list(\"<a href=\\"https://maps.google.com/maps/contrib/110409553033946614711\\">Huong Dang</a>\"), photo_reference = \"ATJ83zjWn9hm3Rha3cPur8sglxZYxh-0Np7RV3Ghfy7RZV1Pw5qH1hoJTrbY_74VeH4kvor84YjgYEWaaLTM771-4GOQIfp-10pTj96TA6DwXrySuJMkdLJV-lqHx5PXWbG5w-I5R0kkz3qH6TEdeTrPmUnvgXmXwrUYKN0f7Gt5ZNKETx9T\", width = 1440)","ChIJ4_Vc6dZC1moRlwIXnmb2SgA",4.6,"ChIJ4_Vc6dZC1moRlwIXnmb2SgA","c(\"restaurant\", \"food\", \"point_of_interest\", \"establishment\")",1412,4,NA,-37.8187,144.9576,-37.8175618201073,144.959161979893,-37.8202614798927,144.956462320107,TRUE,"5XJ5+G2 Melbourne, Victoria","4RJ65XJ5+G2"
"OPERATIONAL","42-44 King St, Melbourne VIC 3000, Australia","https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png","#FF9E67","https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet","Rare Steakhouse Downtown","list(height = 2400, html_attributions = list(\"<a href=\\"https://maps.google.com/maps/contrib/111883503253728946862\\">Rare Steakhouse King St</a>\"), photo_reference = \"ATJ83zhoFg0R0v-aovHJBiRbaPHz-DumbMWxYVPoVJEOcgrrmGg8KwnLTgGC33hlIdb4XOT-Ga4B-dSE2sfIgObvZLcde6Wh8BhpbCFkBL1hncVB8rZ4sZPGcAj4zupL4VchyFr1tSfn-60upPEpNag0ze_GEttCnVT1fvPa9WcTmS4Jy0gL\", width = 3600)","ChIJd4Tekk1d1moRmWbT07fDU6c",4.5,"ChIJd4Tekk1d1moRmWbT07fDU6c","c(\"restaurant\", \"food\", \"point_of_interest\", \"establishment\")",1544,3,NA,-37.8191522,144.9572137,-37.8178195201073,144.958503679893,-37.8205191798927,144.955804020107,TRUE,"5XJ4+8V Melbourne, Victoria","4RJ65XJ4+8V"
"OPERATIONAL","66 Flinders Ln, Melbourne VIC 3000, Australia","https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png","#FF9E67","https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet","Botswana Butchery Melbourne","list(height = 3024, html_attributions = list(\"<a href=\\"https://maps.google.com/maps/contrib/105270197732432280688\\">Caragh Doeven</a>\"), photo_reference = \"ATJ83zjOO7JafIQTaiU7ss5-4bRCuCc22BYGNxLBKgLoMNyoCPBiwGqloM2V55Lt95acIlNG571PgfhAkpuUX9TAtdKdgT6u2RV5gbXcAggZH-EwpirxM4rjte_Px1045VgnWdW5PpFaYXPIeW07PYAU8w7PE0esNPCmycjU852okp6mFVNR\", width = 4032)","ChIJUQGnHgFD1moRfNhS1rJOV0o",4.3,"ChIJUQGnHgFD1moRfNhS1rJOV0o","c(\"restaurant\", \"bar\", \"food\", \"point_of_interest\", \"establishment\")",416,NA,NA,-37.8147693,144.9723072,-37.8134781201073,144.973683829893,-37.8161777798927,144.970984170107,TRUE,"5XPC+3W Melbourne, Victoria","4RJ65XPC+3W"
"OPERATIONAL","10 Bourke St, Melbourne VIC 3000, Australia","https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png","#FF9E67","https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet","Butchers Diner","list(height = 1867, html_attributions = list(\"<a href=\\"https://maps.google.com/maps/contrib/111566257952544875782\\">A Google User</a>\"), photo_reference = \"ATJ83ziTWlCmdMZHz2Njmhfxds4b17nL62Ek_pIiHCZQtI-xBrwNy3uRO2VDUvujFTMo220XVviBjpN_bva9OPDpgQzoVL-tM1y4CMdnp0q3rLRaEydw12RMCY2LuwPUElcS8K_MlddMam2sycU4wLBqvFgY5MEBTH9Myy9Uesui3m-9j4r4\", width = 2800)","ChIJVePWBsZC1moR67oZW_aUbmA",4.5,"ChIJVePWBsZC1moR67oZW_aUbmA","c(\"restaurant\", \"food\", \"point_of_interest\", \"establishment\")",1401,NA,NA,-37.8113241,144.972612,-37.8100276701073,144.974002379893,-37.8127273298927,144.971302720107,TRUE,"5XQF+F2 Melbourne, Victoria","4RJ65XQF+F2"
"OPERATIONAL","80 Bourke St, Melbourne VIC 3000, Australia","https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png","#FF9E67","https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet","Cellar Bar","list(height = 3024, html_attributions = list(\"<a href=\\"https://maps.google.com/maps/contrib/104835647129816792721\\">A Google User</a>\"), photo_reference = \"ATJ83zika9q8QY0Xa9LEXeErbkmXp5pr_ZdTJij5I6Evk_iUEWqkqtvljqAAfqA3GKUtYa9KTRrmLeoQoR5H-uluH3YNc2rtLT3fGAk6sEFHoX__C-rAaGa8XcprI8ar6_iFg6abh1aeO9T_ipkc30pmnTs5JfGUaoV0Fowq_y0WUe8O2rj8\", width = 4032)","ChIJvVpIlchC1moRgfpgs41vZgA",4,"ChIJvVpIlchC1moRgfpgs41vZgA","c(\"restaurant\", \"food\", \"point_of_interest\", \"establishment\")",92,NA,NA,-37.8118,144.9709563,-37.8105256201073,144.972342579893,-37.8132252798927,144.969642920107,TRUE,"5XQC+79 Melbourne, Victoria","4RJ65XQC+79"
"OPERATIONAL","472 Bourke St, Melbourne VIC 3000, Australia","https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png","#FF9E67","https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet","Luci","list(height = 3024, html_attributions = list(\"<a href=\\"https://maps.google.com/maps/contrib/110684055674827197641\\">Tom Hayes</a>\"), photo_reference = \"ATJ83zhlTw2Dfrlo9SncgZXBH99bn8Rv6rXrb5sv8BdcUknEIp4qTBKZTypD4K3UImFAD0U0HTCAw0f5sY3hgXnB-vwMOHnEWi8z38oqZg_BrLn3oM559XBCcmP88zDmz-DUBfGsE3lWyMhTkWPc92MaBatfuuwzvVRGfZF_Uv5ioJIDxe-Q\", width = 4032)","ChIJHyzwEIBd1moRTS3vIrmp2ME",4.4,"ChIJHyzwEIBd1moRTS3vIrmp2ME","c(\"restaurant\", \"food\", \"point_of_interest\", \"establishment\")",105,NA,NA,-37.8150554,144.9597997,-37.8137782201073,144.961183529893,-37.8164778798927,144.958483870107,TRUE,"5XM5+XW Melbourne, Victoria","4RJ65XM5+XW"
"OPERATIONAL","149 Lonsdale St, Melbourne VIC 3000, Australia","https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png","#FF9E67","https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet","Dainty Sichuan Hot Pot - CBD","list(height = 1276, html_attributions = list(\"<a href=\\"https://maps.google.com/maps/contrib/115030408006787282842\\">A Google User</a>\"), photo_reference = \"ATJ83zinQy22ZLVGVPXADC3HsbAI2vh2_jDe4_lIRWa48dviWzUaX77lA9vyYz9xcMFQ5JxsC9ClDWYbVRZf0fF0Ib-iIHxvY3Wbpupu-x_9e3Dgl8rX983zgjqyvny-x10NbHuQtXD1P9yntLAmGuwk7_96qgxz7XVV8i2gUrPH1et8BRgA\", width = 1702)","ChIJvbwma8lC1moRvfdamzBOvwg",3.8,"ChIJvbwma8lC1moRvfdamzBOvwg","c(\"restaurant\", \"food\", \"point_of_interest\", \"establishment\")",755,2,NA,-37.8107724,144.967973,-37.8093924201073,144.969308979893,-37.8120920798927,144.966609320107,TRUE,"5XQ9+M5 Melbourne, Victoria","4RJ65XQ9+M5"
"OPERATIONAL","Level 4/287 Lonsdale St, Melbourne VIC 3000, Australia","https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png","#FF9E67","https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet","Din Tai Fung","list(height = 3024, html_attributions = list(\"<a href=\\"https://maps.google.com/maps/contrib/106603767618483780975\\">A Google User</a>\"), photo_reference = \"ATJ83zgUIT1C4q4Ht8M0mC-eihy5ksG_myhrB2XSy1u19MzJ0HjdtxgjzyJR3BNBUpphZS6jSxrxeh4sSkksQL-yMzwkwBse62G0juc3O4p5O_st0MeENiarLcjSmsZY9zcaX7hjRmX4jeQahiRX2jhvcuO4mGSnAzpxwEuFDNuDjQGjKVnQ\", width = 4032)","ChIJ9XbliMpC1moRN73Hlt5WJc4",2,4.1,"ChIJ9XbliMpC1moRN73Hlt5WJc4","c(\"restaurant\", \"point_of_interest\", \"food\", \"establishment\")",1724,-37.8124726,144.9642971,-37.8109628201073,144.965772829893,-37.8136624798927,144.963073170107,TRUE,"5XQ7+2P Melbourne, Victoria","4RJ65XQ7+2P"
"OPERATIONAL","112 Little Bourke St, Melbourne VIC 3000, Australia","https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png","#FF9E67","https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet","Shanghai Village","list(height = 1156, html_attributions = list(\"<a href=\\"https://maps.google.com/maps/contrib/108594547680977901282\\">王性淵</a>\"), photo_reference = \"ATJ83zhXmGic6pEXT3C1bUvpsDpmuoejVdPQIgOJ-9pupxtp0oZAGQ1wDO7nak2jxSeJDcIipbYr8Fo5K-5GtuhBX0e9oqiycwo5pVfeBo_4tNxyvaCjiS_93lEEGen9tYWYOjE1Hc56O315EhBALteF7vnVZb_XFE7-fUTRUWSmKsf8qlty\", width = 2048)","ChIJn4XNHslC1moR6TOEXn-ggyQ",1,4.2,"ChIJn4XNHslC1moR6TOEXn-ggyQ","c(\"restaurant\", \"point_of_interest\", \"food\", \"establishment\")",2679,-37.811309,144.969113,-37.8099986201073,144.970478029893,-37.8126982798927,144.967778370107,TRUE,"5XQ9+FJ Melbourne, Victoria","4RJ65XQ9+FJ"
"OPERATIONAL","50 Little Bourke St, Melbourne VIC 3000, Australia","https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png","#FF9E67","https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet","Shark Fin Inn","list(height = 3024, html_attributions = list(\"<a href=\\"https://maps.google.com/maps/contrib/116141589331984878339\\">Charlie</a>\"), photo_reference = \"ATJ83zjEaqLNQWHQOeAAp--lgULk_Vit0-RktaNGLHvPrcSOy5GqtcAOnqpQQnGSSCybZaJ_AUEcZu_DXmV6ibWSOimkFxc1SWM68n5ccr1DI1Z6lsHREw8RAEP9Fz1v7UZ0fqF2zcigDPyKpPIAsuOOD3_fz6tSsmpNAbZp2YtIFnYK7EF7\", width = 4032)","ChIJ0WwctchC1moRMJRDX19Kh40",2,4.1,"ChIJ0WwctchC1moRMJRDX19Kh40","c(\"restaurant\", \"point_of_interest\", \"food\", \"establishment\")",1311,-37.810704,144.9710032,-37.8094102701073,144.972392879893,-37.8121099298927,144.969693220107,TRUE,"5XQC+PC Melbourne, Victoria","4RJ65XQC+PC"
"OPERATIONAL","Level 2/200 Bourke St, Melbourne VIC 3000, Australia","https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png","#FF9E67","https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet","Wagaya Melbourne","list(height = 3145, html_attributions = list(\"<a href=\\"https://maps.google.com/maps/contrib/104487454265900636657\\">Fai Paulus</a>\"), photo_reference = \"ATJ83zhok-NdvJuCIW1QRhluD7uaufv8EGa1cpzqo-HMVO4nQFM-6HgtNn6bOTKdd3plxfAk43CgP7vZru3kihALzmlw5VaYAyCgtnwDBV8f0d7gNqyR2L88vrpWBhcJVPb5sUWPF-8vUNTgt65PoPgj5nfIipu6syDRYZ4kRkhLcgMXOVD3\", width = 4193)","ChIJfb_ii8lC1moRCHE6tXS6amw",2,4.1,"ChIJfb_ii8lC1moRCHE6tXS6amw","c(\"restaurant\", \"point_of_interest\", \"food\", \"establishment\")",757,-37.8128039,144.9674288,-37.8115363201073,144.968821129893,-37.8142359798927,144.966121470107,TRUE,"5XP8+VX Melbourne, Victoria","4RJ65XP8+VX"
